Generation	Smiles
3	C(CNC=CN)(N)=O
3	C(C(C=CC(N)=O)NC(N)=C)#N
3	C(C(C=CC(N)=O)NC=CN)#N
3	C(C(CNC=N)NC(N)=C)#N
3	C(C(CNC=N)NC=CN)#N
3	C(C(CNC(C#C)=N)NC(N)=C)#N
3	C(C(CNC(C#C)=N)NC=CN)#N
3	C(C(CNC(C(NC#C)=C)=N)N)#N
3	C(C(CNC(C=CNC#C)=N)N)#N
3	C(C(C#N)CNC(C(NC#C)=C)=N)#N
3	C(C(C#N)CNC(C=CNC#C)=N)#N
3	C(CC(C#N)NC(C(NC#C)=C)=N)#N
3	C(CC(C#N)NC(C=CNC#C)=N)#N
3	C(C(CCO)NC(N)=C)#N
3	C(C(CCO)NC=CN)#N
3	C(CC(CO)NC(N)=C)#N
3	C(CC(CO)NC=CN)#N
3	C(C(CC(C#N)O)NC(N)=C)#N
3	C(C(CC(C#N)O)NC=CN)#N
3	C(C(CC(C#N)NC(N)=C)N)#N
3	C(C(CC(C#N)NC=CN)N)#N
3	C(CC(C(C#N)O)NC(N)=C)#N
3	C(CC(C(C#N)O)NC=CN)#N
3	C(CC(C(C#N)N)NC(N)=C)#N
3	C(CC(C(C#N)N)NC=CN)#N
3	C(CC(C(C#N)NC(N)=C)N)#N
3	C(CC(C(C#N)NC=CN)N)#N
3	C(C(C#N)CC(C#N)NC(N)=C)#N
3	C(C(C#N)CC(C#N)NC=CN)#N
3	C(C(C(C#N)CC#N)NC(N)=C)#N
3	C(C(C(C#N)CC#N)NC=CN)#N
3	C(C=CC(C#N)NC(N)=C)#N
3	C(C=CC(C#N)NC=CN)#N
3	C(NC(C(NC(C(O)=O)=C)=C)=N)=N
3	C(NC(C(NC=CC(O)=O)=C)=N)=N
3	C(CNC(C(NC(C(O)=O)=C)=C)=N)#N
3	C(CNC(C(NC=CC(O)=O)=C)=N)#N
3	C(C(NC(CNC(C(O)=O)=C)=N)=C)#N
3	C(C(NC(CNC=CC(O)=O)=N)=C)#N
3	C(NC(C(NC(C(O)=O)=C)=C)=N)=O
3	C(NC(C(NC=CC(O)=O)=C)=N)=O
3	C(NC(C=CNC(C(O)=O)=C)=N)=N
3	C(NC(C=CNC=CC(O)=O)=N)=N
3	C(CNC(C=CNC(C(O)=O)=C)=N)#N
3	C(CNC(C=CNC=CC(O)=O)=N)#N
3	C(C=CNC(CNC(C(O)=O)=C)=N)#N
