Generation	INCHIKEY	NetworkSmiles	AnalogueSmiles
G4	AJIQDISUXUVCRT	C(CO)(C(CO)C(C(C)N)O)=O	{'C(=O)(CO)[C@H](CO)[C@@H]([C@@H](C)N([H])[H])O', 'C(=O)(CO)[C@H](CO)[C@H]([C@H](C)N([H])[H])O', 'C(=O)(CO)[C@@H](CO)[C@@H]([C@H](C)N([H])[H])O', 'C(=O)(CO)[C@@H](CO)[C@H]([C@@H](C)N([H])[H])O', 'C(=O)(CO)[C@H](CO)[C@H]([C@@H](C)N([H])[H])O', 'C(=O)(CO)[C@H](CO)[C@@H]([C@H](C)N([H])[H])O', 'C(=O)(CO)[C@@H](CO)[C@H]([C@H](C)N([H])[H])O', 'C(=O)(CO)[C@@H](CO)[C@@H]([C@@H](C)N([H])[H])O'}
G4	DLXUOKKRNSVHNB	C(C(C(C)(CN)O)O)(CCO)=O	{'C(=O)(CCO)[C@H]([C@](C)(CN([H])[H])O)O', 'C(=O)(CCO)[C@@H]([C@](C)(CN([H])[H])O)O', 'C(=O)(CCO)[C@@H]([C@@](C)(CN([H])[H])O)O', 'C(=O)(CCO)[C@H]([C@@](C)(CN([H])[H])O)O'}
G4	LFYVANKPUNPIDH	C(CO)(C(CO)C(C)(CN)O)=O	{'C(=O)(CO)[C@H](CO)[C@](C)(CN([H])[H])O', 'C(=O)(CO)[C@H](CO)[C@@](C)(CN([H])[H])O', 'C(=O)(CO)[C@@H](CO)[C@@](C)(CN([H])[H])O', 'C(=O)(CO)[C@@H](CO)[C@](C)(CN([H])[H])O'}
G4	WFFSHZCSQDXAGE	C(CN)(CC(CO)(CCO)O)=O	{'C(=O)(C[C@@](CCO)(CO)O)CN([H])[H]', 'C(=O)(C[C@](CCO)(CO)O)CN([H])[H]'}
G4	KJHOIOZQTUDAQF	C(C)(C(C(CO)(CCO)O)N)=O	{'C(=O)(C)[C@H]([C@](CCO)(CO)O)N([H])[H]', 'C(=O)(C)[C@H]([C@@](CCO)(CO)O)N([H])[H]', 'C(=O)(C)[C@@H]([C@](CCO)(CO)O)N([H])[H]', 'C(=O)(C)[C@@H]([C@@](CCO)(CO)O)N([H])[H]'}
G4	GFWXFFBZDFPHRE	C(C(C(C(N)=C)O)O)(CCO)=O	{'C=C([C@@H]([C@@H](C(=O)CCO)O)O)N([H])[H]', 'C=C([C@H]([C@H](C(=O)CCO)O)O)N([H])[H]', 'C=C([C@@H]([C@H](C(=O)CCO)O)O)N([H])[H]', 'C=C([C@H]([C@@H](C(=O)CCO)O)O)N([H])[H]'}
G4	HHGCCZKRMDLKMK	C(CO)(C(CO)C(C(N)=C)O)=O	{'C=C([C@@H]([C@@H](C(=O)CO)CO)O)N([H])[H]', 'C=C([C@H]([C@@H](C(=O)CO)CO)O)N([H])[H]', 'C=C([C@@H]([C@H](C(=O)CO)CO)O)N([H])[H]', 'C=C([C@H]([C@H](C(=O)CO)CO)O)N([H])[H]'}
G4	PUKJXMFTQVTQEW	C(C(C(C=CN)O)O)(CCO)=O	{'C(=C\\N([H])[H])\\[C@H]([C@@H](C(=O)CCO)O)O', 'C(=C\\N([H])[H])\\[C@@H]([C@H](C(=O)CCO)O)O', 'C(=C\\N([H])[H])/[C@@H]([C@@H](C(=O)CCO)O)O', 'C(=C\\N([H])[H])/[C@@H]([C@H](C(=O)CCO)O)O', 'C(=C\\N([H])[H])\\[C@H]([C@H](C(=O)CCO)O)O', 'C(=C\\N([H])[H])\\[C@@H]([C@@H](C(=O)CCO)O)O', 'C(=C\\N([H])[H])/[C@H]([C@@H](C(=O)CCO)O)O', 'C(=C\\N([H])[H])/[C@H]([C@H](C(=O)CCO)O)O'}
G4	MDAXWSDBNGFLGR	C(CO)(C(CO)C(C=CN)O)=O	{'C(=C\\N([H])[H])/[C@@H]([C@H](C(=O)CO)CO)O', 'C(=C\\N([H])[H])\\[C@H]([C@H](C(=O)CO)CO)O', 'C(=C\\N([H])[H])/[C@H]([C@@H](C(=O)CO)CO)O', 'C(=C\\N([H])[H])\\[C@H]([C@@H](C(=O)CO)CO)O', 'C(=C\\N([H])[H])/[C@@H]([C@@H](C(=O)CO)CO)O', 'C(=C\\N([H])[H])\\[C@@H]([C@@H](C(=O)CO)CO)O', 'C(=C\\N([H])[H])/[C@H]([C@H](C(=O)CO)CO)O', 'C(=C\\N([H])[H])\\[C@@H]([C@H](C(=O)CO)CO)O'}
G4	FHXSUBAHCZFYMU	C(C(C(CCN)O)O)(CCO)=O	{'C(=O)(CCO)[C@@H]([C@H](CCN([H])[H])O)O', 'C(=O)(CCO)[C@@H]([C@@H](CCN([H])[H])O)O', 'C(=O)(CCO)[C@H]([C@H](CCN([H])[H])O)O', 'C(=O)(CCO)[C@H]([C@@H](CCN([H])[H])O)O'}
G4	DFHRQZOJOJSJKQ	C(CO)(C(CO)C(CCN)O)=O	{'C(=O)(CO)[C@@H](CO)[C@H](CCN([H])[H])O', 'C(=O)(CO)[C@@H](CO)[C@@H](CCN([H])[H])O', 'C(=O)(CO)[C@H](CO)[C@H](CCN([H])[H])O', 'C(=O)(CO)[C@H](CO)[C@@H](CCN([H])[H])O'}
G4	INTMLLLKYYICRJ	C(C(CN)C(CO)(CCO)O)=O	{'C(=O)[C@@H](CN([H])[H])[C@](CCO)(CO)O', 'C(=O)[C@H](CN([H])[H])[C@](CCO)(CO)O', 'C(=O)[C@@H](CN([H])[H])[C@@](CCO)(CO)O', 'C(=O)[C@H](CN([H])[H])[C@@](CCO)(CO)O'}
G4	QJEAYSAUTATEFK	C(CN)(CC(C(CCO)O)O)=O	{'C(=O)(C[C@@H]([C@@H](CCO)O)O)CN([H])[H]', 'C(=O)(C[C@H]([C@H](CCO)O)O)CN([H])[H]', 'C(=O)(C[C@H]([C@@H](CCO)O)O)CN([H])[H]', 'C(=O)(C[C@@H]([C@H](CCO)O)O)CN([H])[H]'}
G4	KOZBVJCMLYWCKI	C(C)(C(C(C(CCO)O)O)N)=O	{'C(=O)(C)[C@H]([C@@H]([C@H](CCO)O)O)N([H])[H]', 'C(=O)(C)[C@H]([C@H]([C@@H](CCO)O)O)N([H])[H]', 'C(=O)(C)[C@H]([C@H]([C@H](CCO)O)O)N([H])[H]', 'C(=O)(C)[C@@H]([C@H]([C@@H](CCO)O)O)N([H])[H]', 'C(=O)(C)[C@@H]([C@H]([C@H](CCO)O)O)N([H])[H]', 'C(=O)(C)[C@@H]([C@@H]([C@H](CCO)O)O)N([H])[H]', 'C(=O)(C)[C@H]([C@@H]([C@@H](CCO)O)O)N([H])[H]', 'C(=O)(C)[C@@H]([C@@H]([C@@H](CCO)O)O)N([H])[H]'}
G4	XNGYSSAOQYQSBK	C(C(CN)C(C(CCO)O)O)=O	{'C(=O)[C@@H](CN([H])[H])[C@@H]([C@@H](CCO)O)O', 'C(=O)[C@H](CN([H])[H])[C@@H]([C@@H](CCO)O)O', 'C(=O)[C@@H](CN([H])[H])[C@H]([C@H](CCO)O)O', 'C(=O)[C@H](CN([H])[H])[C@H]([C@@H](CCO)O)O', 'C(=O)[C@@H](CN([H])[H])[C@H]([C@@H](CCO)O)O', 'C(=O)[C@H](CN([H])[H])[C@H]([C@H](CCO)O)O', 'C(=O)[C@H](CN([H])[H])[C@@H]([C@H](CCO)O)O', 'C(=O)[C@@H](CN([H])[H])[C@@H]([C@H](CCO)O)O'}
G4	LUOQKPGEBSBUMV	C(C(CO)O)(CC(C(C)N)O)=O	{'C(=O)(C[C@H]([C@@H](C)N([H])[H])O)[C@H](CO)O', 'C(=O)(C[C@@H]([C@H](C)N([H])[H])O)[C@H](CO)O', 'C(=O)(C[C@@H]([C@@H](C)N([H])[H])O)[C@@H](CO)O', 'C(=O)(C[C@H]([C@@H](C)N([H])[H])O)[C@@H](CO)O', 'C(=O)(C[C@@H]([C@@H](C)N([H])[H])O)[C@H](CO)O', 'C(=O)(C[C@H]([C@H](C)N([H])[H])O)[C@H](CO)O', 'C(=O)(C[C@@H]([C@H](C)N([H])[H])O)[C@@H](CO)O', 'C(=O)(C[C@H]([C@H](C)N([H])[H])O)[C@@H](CO)O'}
G4	DPJBJLGEGBBERA	C(C(CO)O)(CC(C)(CN)O)=O	{'C(=O)(C[C@](C)(CN([H])[H])O)[C@@H](CO)O', 'C(=O)(C[C@@](C)(CN([H])[H])O)[C@@H](CO)O', 'C(=O)(C[C@](C)(CN([H])[H])O)[C@H](CO)O', 'C(=O)(C[C@@](C)(CN([H])[H])O)[C@H](CO)O'}
G4	SXYCDJKGTHETMV	C(CN)(CC(C)(C(CO)O)O)=O	{'C(=O)(C[C@@](C)([C@H](CO)O)O)CN([H])[H]', 'C(=O)(C[C@](C)([C@@H](CO)O)O)CN([H])[H]', 'C(=O)(C[C@](C)([C@H](CO)O)O)CN([H])[H]', 'C(=O)(C[C@@](C)([C@@H](CO)O)O)CN([H])[H]'}
G4	BUNRPMITKJYTNB	C(C)(C(C(C)(C(CO)O)O)N)=O	{'C(=O)(C)[C@H]([C@@](C)([C@@H](CO)O)O)N([H])[H]', 'C(=O)(C)[C@H]([C@](C)([C@@H](CO)O)O)N([H])[H]', 'C(=O)(C)[C@@H]([C@](C)([C@@H](CO)O)O)N([H])[H]', 'C(=O)(C)[C@H]([C@@](C)([C@H](CO)O)O)N([H])[H]', 'C(=O)(C)[C@@H]([C@@](C)([C@@H](CO)O)O)N([H])[H]', 'C(=O)(C)[C@@H]([C@@](C)([C@H](CO)O)O)N([H])[H]', 'C(=O)(C)[C@H]([C@](C)([C@H](CO)O)O)N([H])[H]', 'C(=O)(C)[C@@H]([C@](C)([C@H](CO)O)O)N([H])[H]'}
G4	PYEHBMUDOGTWPB	C(CC(C(N)=C)O)(C(CO)O)=O	{'C=C([C@H](CC(=O)[C@@H](CO)O)O)N([H])[H]', 'C=C([C@@H](CC(=O)[C@H](CO)O)O)N([H])[H]', 'C=C([C@@H](CC(=O)[C@@H](CO)O)O)N([H])[H]', 'C=C([C@H](CC(=O)[C@H](CO)O)O)N([H])[H]'}
G4	YKVUDTXFTKZDBD	C(CC(C=CN)O)(C(CO)O)=O	{'C(=C\\N([H])[H])\\[C@H](CC(=O)[C@H](CO)O)O', 'C(=C\\N([H])[H])\\[C@@H](CC(=O)[C@@H](CO)O)O', 'C(=C\\N([H])[H])/[C@@H](CC(=O)[C@@H](CO)O)O', 'C(=C\\N([H])[H])/[C@H](CC(=O)[C@H](CO)O)O', 'C(=C\\N([H])[H])\\[C@@H](CC(=O)[C@H](CO)O)O', 'C(=C\\N([H])[H])/[C@@H](CC(=O)[C@H](CO)O)O', 'C(=C\\N([H])[H])/[C@H](CC(=O)[C@@H](CO)O)O', 'C(=C\\N([H])[H])\\[C@H](CC(=O)[C@@H](CO)O)O'}
G4	LOJWCNLPHYIPRP	C(C(CO)O)(CC(CCN)O)=O	{'C(=O)(C[C@H](CCN([H])[H])O)[C@@H](CO)O', 'C(=O)(C[C@@H](CCN([H])[H])O)[C@@H](CO)O', 'C(=O)(C[C@@H](CCN([H])[H])O)[C@H](CO)O', 'C(=O)(C[C@H](CCN([H])[H])O)[C@H](CO)O'}
G4	RTQHQRULZGFAJG	C(C(CN)C(C)(C(CO)O)O)=O	{'C(=O)[C@@H](CN([H])[H])[C@](C)([C@@H](CO)O)O', 'C(=O)[C@@H](CN([H])[H])[C@](C)([C@H](CO)O)O', 'C(=O)[C@H](CN([H])[H])[C@](C)([C@H](CO)O)O', 'C(=O)[C@H](CN([H])[H])[C@@](C)([C@@H](CO)O)O', 'C(=O)[C@H](CN([H])[H])[C@](C)([C@@H](CO)O)O', 'C(=O)[C@H](CN([H])[H])[C@@](C)([C@H](CO)O)O', 'C(=O)[C@@H](CN([H])[H])[C@@](C)([C@@H](CO)O)O', 'C(=O)[C@@H](CN([H])[H])[C@@](C)([C@H](CO)O)O'}
G4	UXGBKVVERBEOER	C(C(C=O)NCC(CO)O)(O)=O	{'C(=O)[C@@H](C(=O)O)NC[C@@H](CO[H])O', 'C(=O)[C@H](C(=O)O)NC[C@@H](CO[H])O', 'C(=O)[C@@H](C(=O)O)NC[C@H](CO[H])O', 'C(=O)[C@H](C(=O)O[H])NC[C@H](CO)O', 'C(=O)[C@H](C(=O)O)NC[C@@H](CO)O[H]', 'C(=O)[C@H](C(=O)O)NC[C@H](CO)O[H]', 'C(=O)[C@@H](C(=O)O[H])NC[C@@H](CO)O', 'C(=O)[C@H](C(=O)O[H])NC[C@@H](CO)O', 'C(=O)[C@@H](C(=O)O[H])NC[C@H](CO)O', 'C(=O)[C@@H](C(=O)O)NC[C@@H](CO)O[H]', 'C(=O)[C@@H](C(=O)O)NC[C@H](CO)O[H]', 'C(=O)[C@H](C(=O)O)NC[C@H](CO[H])O'}
G4	NVZNENYHSSGIND	C(C(C(CC(C(O)=O)O)=O)N)=O	{'C(=O)[C@@H](C(=O)C[C@@H](C(=O)O)O[H])N', 'C(=O)[C@H](C(=O)C[C@H](C(=O)O)O[H])N', 'C(=O)[C@@H](C(=O)C[C@H](C(=O)O)O[H])N', 'C(=O)[C@@H](C(=O)C[C@@H](C(=O)O[H])O)N', 'C(=O)[C@H](C(=O)C[C@H](C(=O)O[H])O)N', 'C(=O)[C@H](C(=O)C[C@@H](C(=O)O)O[H])N', 'C(=O)[C@H](C(=O)C[C@@H](C(=O)O[H])O)N', 'C(=O)[C@@H](C(=O)C[C@H](C(=O)O[H])O)N'}
G4	VGICVXCJKXJIFU	C(C(CC(CN)=O)O)(O)=O	{'C(=O)(C[C@H](C(=O)O[H])O)CN', 'C(=O)(C[C@@H](C(=O)O)O)CN([H])[H]', 'C(=O)(C[C@H](C(=O)O)O)CN([H])[H]', 'C(=O)(C[C@@H](C(=O)O)O[H])CN', 'C(=O)(C[C@@H](C(=O)O[H])O)CN', 'C(=O)(C[C@H](C(=O)O)O[H])CN'}
G4	YSJCWSWNUBWHKQ	C(C(C(C(C)=O)N)O)(O)=O	{'C(=O)(C)[C@@H]([C@H](C(=O)O[H])O)N', 'C(=O)(C)[C@@H]([C@H](C(=O)O)O[H])N', 'C(=O)(C)[C@H]([C@H](C(=O)O)O[H])N', 'C(=O)(C)[C@H]([C@@H](C(=O)O)O[H])N', 'C(=O)(C)[C@@H]([C@@H](C(=O)O)O)N([H])[H]', 'C(=O)(C)[C@H]([C@@H](C(=O)O)O)N([H])[H]', 'C(=O)(C)[C@H]([C@@H](C(=O)O[H])O)N', 'C(=O)(C)[C@@H]([C@@H](C(=O)O[H])O)N', 'C(=O)(C)[C@@H]([C@H](C(=O)O)O)N([H])[H]', 'C(=O)(C)[C@@H]([C@@H](C(=O)O)O[H])N', 'C(=O)(C)[C@H]([C@H](C(=O)O[H])O)N', 'C(=O)(C)[C@H]([C@H](C(=O)O)O)N([H])[H]'}
G4	JCKNOULNBJXHQQ	C(C(C(C(O)=O)O)N)(CCO)=O	{'C(=O)(CCO[H])[C@H]([C@@H](C(=O)O)O)N', 'C(=O)(CCO)[C@H]([C@@H](C(=O)O[H])O)N', 'C(=O)(CCO)[C@H]([C@@H](C(=O)O)O[H])N', 'C(=O)(CCO)[C@@H]([C@H](C(=O)O)O[H])N', 'C(=O)(CCO)[C@H]([C@H](C(=O)O)O[H])N', 'C(=O)(CCO)[C@@H]([C@@H](C(=O)O[H])O)N', 'C(=O)(CCO[H])[C@@H]([C@H](C(=O)O)O)N', 'C(=O)(CCO)[C@@H]([C@H](C(=O)O[H])O)N', 'C(=O)(CCO)[C@H]([C@H](C(=O)O[H])O)N', 'C(=O)(CCO[H])[C@H]([C@H](C(=O)O)O)N', 'C(=O)(CCO[H])[C@@H]([C@@H](C(=O)O)O)N', 'C(=O)(CCO)[C@@H]([C@@H](C(=O)O)O[H])N'}
G4	YCPIPZCTABTKBV	C(CN)(C(CO)C(C(O)=O)O)=O	{'C(=O)(CN)[C@@H](CO)[C@H](C(=O)O)O[H]', 'C(=O)(CN)[C@H](CO[H])[C@@H](C(=O)O)O', 'C(=O)(CN)[C@@H](CO)[C@@H](C(=O)O[H])O', 'C(=O)(CN)[C@H](CO[H])[C@H](C(=O)O)O', 'C(=O)(CN)[C@@H](CO[H])[C@@H](C(=O)O)O', 'C(=O)(CN)[C@H](CO)[C@H](C(=O)O[H])O', 'C(=O)(CN)[C@@H](CO)[C@@H](C(=O)O)O[H]', 'C(=O)(CN)[C@H](CO)[C@@H](C(=O)O[H])O', 'C(=O)(CN)[C@H](CO)[C@H](C(=O)O)O[H]', 'C(=O)(CN)[C@@H](CO)[C@H](C(=O)O[H])O', 'C(=O)(CN)[C@@H](CO[H])[C@H](C(=O)O)O', 'C(=O)(CN)[C@H](CO)[C@@H](C(=O)O)O[H]'}
G4	CREYQNQHKFTNPE	C(C(C(C(C=O)=O)CN)O)(O)=O	{'C(=O)C(=O)[C@H](CN)[C@H](C(=O)O)O[H]', 'C(=O)C(=O)[C@H](CN)[C@@H](C(=O)O)O[H]', 'C(=O)C(=O)[C@@H](CN)[C@@H](C(=O)O)O[H]', 'C(=O)C(=O)[C@@H](CN)[C@H](C(=O)O[H])O', 'C(=O)C(=O)[C@@H](CN)[C@@H](C(=O)O[H])O', 'C(=O)C(=O)[C@H](CN)[C@@H](C(=O)O[H])O', 'C(=O)C(=O)[C@@H](CN)[C@H](C(=O)O)O[H]', 'C(=O)C(=O)[C@H](CN)[C@H](C(=O)O[H])O'}
G4	GYAPOMRBTIRZJY	C(C(C(C(O)=O)O)NCCN)=O	{'C(=O)[C@H]([C@H](C(=O)O)O[H])NCCN', 'C(=O)[C@@H]([C@@H](C(=O)O)O)NCCN([H])[H]', 'C(=O)[C@H]([C@@H](C(=O)O[H])O)NCCN', 'C(=O)[C@H]([C@H](C(=O)O)O)NCCN([H])[H]', 'C(=O)[C@H]([C@@H](C(=O)O)O)NCCN([H])[H]', 'C(=O)[C@@H]([C@@H](C(=O)O)O[H])NCCN', 'C(=O)[C@@H]([C@H](C(=O)O)O)NCCN([H])[H]', 'C(=O)[C@@H]([C@H](C(=O)O[H])O)NCCN', 'C(=O)[C@H]([C@H](C(=O)O[H])O)NCCN', 'C(=O)[C@@H]([C@@H](C(=O)O[H])O)NCCN', 'C(=O)[C@@H]([C@H](C(=O)O)O[H])NCCN', 'C(=O)[C@H]([C@@H](C(=O)O)O[H])NCCN'}
G4	KTUBSONATWZYAF	C(C(CN)C(C(O)=O)O)=O	{'C(=O)[C@H](CN([H])[H])[C@@H](C(=O)O)O', 'C(=O)[C@H](CN([H])[H])[C@H](C(=O)O)O', 'C(=O)[C@H](CN)[C@H](C(=O)O)O[H]', 'C(=O)[C@H](CN)[C@@H](C(=O)O[H])O', 'C(=O)[C@@H](CN([H])[H])[C@H](C(=O)O)O', 'C(=O)[C@@H](CN)[C@H](C(=O)O)O[H]', 'C(=O)[C@@H](CN)[C@@H](C(=O)O[H])O', 'C(=O)[C@H](CN)[C@@H](C(=O)O)O[H]', 'C(=O)[C@H](CN)[C@H](C(=O)O[H])O', 'C(=O)[C@@H](CN)[C@@H](C(=O)O)O[H]', 'C(=O)[C@@H](CN([H])[H])[C@@H](C(=O)O)O', 'C(=O)[C@@H](CN)[C@H](C(=O)O[H])O'}
G4	CHUMLFRTKKGVEX	C(CO)(C(CN)C(C(O)=O)O)=O	{'C(=O)(CO[H])[C@H](CN)[C@H](C(=O)O)O', 'C(=O)(CO)[C@H](CN)[C@@H](C(=O)O)O[H]', 'C(=O)(CO)[C@H](CN)[C@H](C(=O)O)O[H]', 'C(=O)(CO[H])[C@H](CN)[C@@H](C(=O)O)O', 'C(=O)(CO)[C@@H](CN)[C@@H](C(=O)O)O[H]', 'C(=O)(CO)[C@@H](CN)[C@@H](C(=O)O[H])O', 'C(=O)(CO[H])[C@@H](CN)[C@H](C(=O)O)O', 'C(=O)(CO)[C@H](CN)[C@@H](C(=O)O[H])O', 'C(=O)(CO)[C@@H](CN)[C@H](C(=O)O[H])O', 'C(=O)(CO[H])[C@@H](CN)[C@@H](C(=O)O)O', 'C(=O)(CO)[C@H](CN)[C@H](C(=O)O[H])O', 'C(=O)(CO)[C@@H](CN)[C@H](C(=O)O)O[H]'}
G4	ZSBSOESHMQYYNV	C(C(C(C(O)=O)O)O)(CCN)=O	{'C(=O)(CCN)[C@@H]([C@@H](C(=O)O)O[H])O', 'C(=O)(CCN)[C@@H]([C@H](C(=O)O)O)O[H]', 'C(=O)(CCN)[C@H]([C@@H](C(=O)O[H])O)O', 'C(=O)(CCN)[C@H]([C@H](C(=O)O)O[H])O', 'C(=O)(CCN)[C@@H]([C@@H](C(=O)O[H])O)O', 'C(=O)(CCN)[C@H]([C@@H](C(=O)O)O[H])O', 'C(=O)(CCN)[C@@H]([C@H](C(=O)O)O[H])O', 'C(=O)(CCN)[C@@H]([C@@H](C(=O)O)O)O[H]', 'C(=O)(CCN)[C@H]([C@H](C(=O)O[H])O)O', 'C(=O)(CCN)[C@H]([C@H](C(=O)O)O)O[H]', 'C(=O)(CCN)[C@H]([C@@H](C(=O)O)O)O[H]', 'C(=O)(CCN)[C@@H]([C@H](C(=O)O[H])O)O'}
G4	XEIBAJGCZIZBHH	C(C(C(CO)N)C(C(O)=O)O)=O	{'C(=O)[C@@H]([C@H](C(=O)O)O)[C@H](CO[H])N', 'C(=O)[C@H]([C@@H](C(=O)O)O[H])[C@@H](CO)N', 'C(=O)[C@@H]([C@@H](C(=O)O)O[H])[C@H](CO)N', 'C(=O)[C@H]([C@H](C(=O)O[H])O)[C@@H](CO)N', 'C(=O)[C@H]([C@H](C(=O)O)O[H])[C@@H](CO)N', 'C(=O)[C@@H]([C@@H](C(=O)O)O)[C@@H](CO[H])N', 'C(=O)[C@H]([C@@H](C(=O)O)O)[C@H](CO[H])N', 'C(=O)[C@@H]([C@@H](C(=O)O[H])O)[C@@H](CO)N', 'C(=O)[C@@H]([C@@H](C(=O)O)O)[C@H](CO[H])N', 'C(=O)[C@@H]([C@@H](C(=O)O)O[H])[C@@H](CO)N', 'C(=O)[C@H]([C@H](C(=O)O)O)[C@H](CO[H])N', 'C(=O)[C@H]([C@@H](C(=O)O[H])O)[C@@H](CO)N', 'C(=O)[C@@H]([C@H](C(=O)O)O)[C@@H](CO[H])N', 'C(=O)[C@H]([C@H](C(=O)O)O[H])[C@H](CO)N', 'C(=O)[C@H]([C@@H](C(=O)O)O[H])[C@H](CO)N', 'C(=O)[C@H]([C@H](C(=O)O)O)[C@@H](CO[H])N', 'C(=O)[C@@H]([C@H](C(=O)O)O[H])[C@@H](CO)N', 'C(=O)[C@@H]([C@H](C(=O)O[H])O)[C@H](CO)N', 'C(=O)[C@@H]([C@@H](C(=O)O[H])O)[C@H](CO)N', 'C(=O)[C@@H]([C@H](C(=O)O[H])O)[C@@H](CO)N', 'C(=O)[C@H]([C@@H](C(=O)O[H])O)[C@H](CO)N', 'C(=O)[C@H]([C@@H](C(=O)O)O)[C@@H](CO[H])N', 'C(=O)[C@@H]([C@H](C(=O)O)O[H])[C@H](CO)N', 'C(=O)[C@H]([C@H](C(=O)O[H])O)[C@H](CO)N'}
G4	MJWHBHSKZKWMJW	C(CC(C(O)=O)O)(C(CN)O)=O	{'C(=O)(C[C@@H](C(=O)O)O[H])[C@H](CN)O', 'C(=O)(C[C@H](C(=O)O)O)[C@H](CN)O[H]', 'C(=O)(C[C@H](C(=O)O[H])O)[C@H](CN)O', 'C(=O)(C[C@@H](C(=O)O[H])O)[C@H](CN)O', 'C(=O)(C[C@@H](C(=O)O)O[H])[C@@H](CN)O', 'C(=O)(C[C@H](C(=O)O)O[H])[C@@H](CN)O', 'C(=O)(C[C@@H](C(=O)O)O)[C@H](CN)O[H]', 'C(=O)(C[C@@H](C(=O)O[H])O)[C@@H](CN)O', 'C(=O)(C[C@H](C(=O)O[H])O)[C@@H](CN)O', 'C(=O)(C[C@H](C(=O)O)O)[C@@H](CN)O[H]', 'C(=O)(C[C@@H](C(=O)O)O)[C@@H](CN)O[H]', 'C(=O)(C[C@H](C(=O)O)O[H])[C@H](CN)O'}
G4	HFLUXJZOGQGTKE	C(C(C=O)C(C(C)N)O)(O)=O	{'C(=O)[C@@H](C(=O)O)[C@@H]([C@H](C)N([H])[H])O', 'C(=O)[C@@H](C(=O)O)[C@H]([C@@H](C)N([H])[H])O', 'C(=O)[C@H](C(=O)O)[C@H]([C@H](C)N([H])[H])O', 'C(=O)[C@H](C(=O)O)[C@@H]([C@@H](C)N([H])[H])O', 'C(=O)[C@@H](C(=O)O)[C@H]([C@H](C)N([H])[H])O', 'C(=O)[C@H](C(=O)O)[C@H]([C@@H](C)N([H])[H])O', 'C(=O)[C@@H](C(=O)O)[C@@H]([C@@H](C)N([H])[H])O', 'C(=O)[C@H](C(=O)O)[C@@H]([C@H](C)N([H])[H])O'}
G4	XYKVDMKJLZSYLC	C(C(C=O)C(C)(CN)O)(O)=O	{'C(=O)[C@@H](C(=O)O)[C@](C)(CN([H])[H])O', 'C(=O)[C@H](C(=O)O)[C@@](C)(CN([H])[H])O', 'C(=O)[C@@H](C(=O)O)[C@](C)(CN)O[H]', 'C(=O)[C@H](C(=O)O[H])[C@@](C)(CN)O', 'C(=O)[C@H](C(=O)O)[C@](C)(CN)O[H]', 'C(=O)[C@H](C(=O)O)[C@@](C)(CN)O[H]', 'C(=O)[C@@H](C(=O)O[H])[C@@](C)(CN)O', 'C(=O)[C@@H](C(=O)O)[C@@](C)(CN)O[H]', 'C(=O)[C@@H](C(=O)O)[C@@](C)(CN([H])[H])O', 'C(=O)[C@@H](C(=O)O[H])[C@](C)(CN)O', 'C(=O)[C@H](C(=O)O[H])[C@](C)(CN)O', 'C(=O)[C@H](C(=O)O)[C@](C)(CN([H])[H])O'}
G4	OZYWCNGJEHKFOL	C(CC(CC(CN)=O)O)(O)=O	{'C(=O)(C[C@@H](CC(=O)O[H])O)CN', 'C(=O)(C[C@@H](CC(=O)O)O)CN([H])[H]', 'C(=O)(C[C@H](CC(=O)O)O[H])CN', 'C(=O)(C[C@H](CC(=O)O[H])O)CN', 'C(=O)(C[C@@H](CC(=O)O)O[H])CN', 'C(=O)(C[C@H](CC(=O)O)O)CN([H])[H]'}
G4	ZQOIXKRUNXENDL	C(CC(C(C(C)=O)N)O)(O)=O	{'C(=O)(C)[C@@H]([C@@H](CC(=O)O)O[H])N', 'C(=O)(C)[C@@H]([C@@H](CC(=O)O[H])O)N', 'C(=O)(C)[C@H]([C@@H](CC(=O)O)O)N([H])[H]', 'C(=O)(C)[C@H]([C@H](CC(=O)O)O[H])N', 'C(=O)(C)[C@@H]([C@H](CC(=O)O[H])O)N', 'C(=O)(C)[C@@H]([C@H](CC(=O)O)O)N([H])[H]', 'C(=O)(C)[C@@H]([C@H](CC(=O)O)O[H])N', 'C(=O)(C)[C@H]([C@@H](CC(=O)O)O[H])N', 'C(=O)(C)[C@H]([C@H](CC(=O)O[H])O)N', 'C(=O)(C)[C@H]([C@H](CC(=O)O)O)N([H])[H]', 'C(=O)(C)[C@@H]([C@@H](CC(=O)O)O)N([H])[H]', 'C(=O)(C)[C@H]([C@@H](CC(=O)O[H])O)N'}
G4	JJOOIKOZACSLRK	C(C(C=O)C(C(N)=C)O)(O)=O	{'C=C([C@H]([C@@H](C=O)C(=O)O)O)N([H])[H]', 'C=C([C@@H]([C@@H](C=O)C(=O)O)O)N([H])[H]', 'C=C([C@@H]([C@H](C=O)C(=O)O)O)N([H])[H]', 'C=C([C@H]([C@H](C=O)C(=O)O)O)N([H])[H]'}
