Index,dG_prime_kJ_mol,sigma_kJ_mol,estimable,spontaneous_point,spontaneous_95
71_0,-26.954261677226327,1.5999741265311842,True,True,True
71_1,-26.954261677226327,1.5999741265311842,True,True,True
73_0,-26.954278971019903,1.5999741265311844,True,True,True
73_1,-26.954278971019903,1.5999741265311844,True,True,True
74_0,-10.727768849557378,1.7581471621982618,True,True,True
74_1,-10.727768849557378,1.7581471621982618,True,True,True
76_0,-10.72778614335084,1.7581471621982618,True,True,True
76_1,-10.72778614335084,1.7581471621982618,True,True,True
78_0,9.405363266415236,1.8417947080684132,True,False,False
80_0,371.9105916791822,100000.00009190453,False,False,False
82_0,358.07820932759165,100000.00017511702,False,False,False
83_0,-9.844753411601374,2.255297363007269,True,True,True
84_0,6.381731298135037,2.319327233518381,True,False,False
86_0,-39.0128030198986,1.2616238877207056,True,True,True
88_0,-47.04709570379197,1.9640235972640687,True,True,True
90_0,-41.014262475200894,1.24685410860712,True,True,True
92_0,-39.01282031369203,1.2616238877207056,True,True,True
94_0,-41.014262475200894,1.24685410860712,True,True,True
96_0,-102.67189883701411,7.970492757049206,True,True,True
98_0,-43.233938083918844,1.75662726549929,True,True,True
100_0,-32.32039737887021,2.9998942193514497,True,True,True
102_0,-25.59353764909372,3.0381325905467325,True,True,True
104_0,-18.306684057380266,1.6921913095099497,True,True,True
106_0,-26.170277634967533,3.7463383074112966,True,True,True
108_0,-1.6043342941511582,1.8237228261692395,True,True,False
110_0,-64.42982500818505,3.4865494229242406,True,True,True
110_1,-64.42982500818505,3.4865494229242406,True,True,True
112_0,-41.823150579228695,3.1324940670495347,True,True,True
112_1,-41.823150579228695,3.1324940670495347,True,True,True
114_0,-48.39980747222586,3.7168095475321596,True,True,True
114_1,-48.39980747222586,3.7168095475321596,True,True,True
116_0,-6.124141954711035,1.3032675159556373,True,True,True
118_0,-3.61838270136775,0.936185355219498,True,True,True
118_1,-3.61838270136775,0.936185355219498,True,True,True
120_0,-4.312409202553113,1.6682331887911208,True,True,True
122_0,-6.1241419547109786,1.3032675159556373,True,True,True
124_0,-10.168650450546465,2.2777092047535747,True,True,True
124_1,-10.168650450546465,2.2777092047535747,True,True,True
126_0,-10.342256218826037,0.8681795068803961,True,True,True
126_1,-10.342256218826037,0.8681795068803961,True,True,True
128_0,-3.6153791952559686,0.9361853552194981,True,True,True
128_1,-3.6153791952559686,0.9361853552194981,True,True,True
130_0,-3.6153791952560823,0.9361853552194982,True,True,True
130_1,-3.6153791952560823,0.9361853552194982,True,True,True
132_0,-3.618382701368091,0.9361853552194983,True,True,True
132_1,-3.618382701368091,0.9361853552194983,True,True,True
134_0,-4.312409202553454,1.6682331887911206,True,True,True
136_0,-3.6183827013679775,0.9361853552194984,True,True,True
136_1,-3.6183827013679775,0.9361853552194984,True,True,True
138_0,-3.6183827013679775,0.9361853552194984,True,True,True
138_1,-3.6183827013679775,0.9361853552194984,True,True,True
140_0,-3.6183827013679775,0.9361853552194984,True,True,True
140_1,-3.6183827013679775,0.9361853552194984,True,True,True
142_0,-10.345259724937932,0.8681795068803964,True,True,True
142_1,-10.345259724937932,0.8681795068803964,True,True,True
144_0,51.31237663687534,7.846747975506773,True,False,False
146_0,-6.124141954711263,1.3032675159556373,True,True,True
148_0,-6.124141954711035,1.3032675159556373,True,True,True
150_0,-3.6183827013678638,0.9361853552194982,True,True,True
150_1,-3.6183827013678638,0.9361853552194982,True,True,True
152_0,-4.31240920255334,1.6682331887911208,True,True,True
154_0,-6.124141954711149,1.3032675159556373,True,True,True
156_0,-3.6183827013679775,0.9361853552194983,True,True,True
156_1,-3.6183827013679775,0.9361853552194983,True,True,True
158_0,-4.312409202553454,1.6682331887911208,True,True,True
160_0,-6.124141954711035,1.3032675159556373,True,True,True
162_0,-10.168772879174526,2.2777092047535747,True,True,True
162_1,-10.168772879174526,2.2777092047535747,True,True,True
164_0,-10.345225219362987,0.8681795068803962,True,True,True
164_1,-10.345225219362987,0.8681795068803962,True,True,True
166_0,-10.345259724937875,0.8681795068803962,True,True,True
166_1,-10.345259724937875,0.8681795068803962,True,True,True
168_0,-3.6183827013680343,0.9361853552194979,True,True,True
168_1,-3.6183827013680343,0.9361853552194979,True,True,True
170_0,-3.6183827013680343,0.9361853552194979,True,True,True
170_1,-3.6183827013680343,0.9361853552194979,True,True,True
172_0,-10.345259724937819,0.8681795068803962,True,True,True
172_1,-10.345259724937819,0.8681795068803962,True,True,True
174_0,-3.6183827013679775,0.936185355219498,True,True,True
174_1,-3.6183827013679775,0.936185355219498,True,True,True
176_0,-3.6183827013680343,0.9361853552194981,True,True,True
176_1,-3.6183827013680343,0.9361853552194981,True,True,True
178_0,-3.6183827013679775,0.9361853552194982,True,True,True
178_1,-3.6183827013679775,0.9361853552194982,True,True,True
180_0,-3.6183827013679206,0.9361853552194981,True,True,True
180_1,-3.6183827013679206,0.9361853552194981,True,True,True
182_0,-4.3124136477542265,1.6682331887911208,True,True,True
184_0,-3.6183827013679775,0.936185355219498,True,True,True
184_1,-3.6183827013679775,0.936185355219498,True,True,True
186_0,-3.6183827013678638,0.936185355219498,True,True,True
186_1,-3.6183827013678638,0.936185355219498,True,True,True
188_0,-3.6183827013679775,0.936185355219498,True,True,True
188_1,-3.6183827013679775,0.936185355219498,True,True,True
190_0,-10.345259724937819,0.8681795068803961,True,True,True
190_1,-10.345259724937819,0.8681795068803961,True,True,True
192_0,51.31237663687534,7.846747975506774,True,False,False
193_0,-6.124141954711149,1.3032675159556373,True,True,True
195_0,-3.6183827013679206,0.9361853552194982,True,True,True
195_1,-3.6183827013679206,0.9361853552194982,True,True,True
