Index,dG_prime_kJ_mol,sigma_kJ_mol,estimable,spontaneous_point,spontaneous_95
4441_0,-26.17027688116707,3.746338307411297,True,True,True
4442_0,-26.170276881167183,3.746338307411297,True,True,True
4443_0,-26.170276881167183,3.746338307411297,True,True,True
4444_0,-26.170276881167183,3.746338307411297,True,True,True
4445_0,-26.170276881167183,3.746338307411297,True,True,True
4446_0,-26.170276881167183,3.746338307411297,True,True,True
4447_0,-23.66649598253798,3.7489997313964687,True,True,True
4448_0,-26.167274128855468,3.746338307411297,True,True,True
4449_0,-26.167274128855468,3.746338307411297,True,True,True
4450_0,-26.167274128855468,3.746338307411297,True,True,True
4451_0,-32.89415115242542,3.6766106343144767,True,True,True
4452_0,-26.167274128855468,3.746338307411297,True,True,True
4453_0,-32.89415115242542,3.6766106343144767,True,True,True
4454_0,-26.167274128855524,3.746338307411297,True,True,True
4455_0,-32.89715465853749,3.676610634314476,True,True,True
4456_0,-26.170277634967476,3.7463383074112966,True,True,True
4457_0,-32.89715465853749,3.676610634314476,True,True,True
4458_0,-26.17027763496759,3.7463383074112966,True,True,True
4459_0,-26.170277634967476,3.7463383074112966,True,True,True
4461_0,-26.167274128855524,3.7463383074112966,True,True,True
4462_0,-23.66649598253798,3.7489997313964687,True,True,True
4464_0,-23.666495982537867,3.7489997313964687,True,True,True
4466_0,-26.17027763496742,3.746338307411297,True,True,True
4467_0,-23.66649598253798,3.7489997313964687,True,True,True
4468_0,-23.66649598253798,3.7489997313964696,True,True,True
4470_0,-23.66642049316704,3.748999731396469,True,True,True
4472_0,-23.66649598253798,3.748999731396469,True,True,True
4474_0,-23.66649598253798,3.748999731396469,True,True,True
4476_0,-23.66649598253798,3.748999731396469,True,True,True
4478_0,-23.66649598253798,3.748999731396469,True,True,True
4480_0,-32.897154658537374,3.676610634314476,True,True,True
4481_0,-23.66649598253798,3.748999731396469,True,True,True
4483_0,-23.66649598253798,3.748999731396469,True,True,True
4485_0,-23.66649598253798,3.748999731396469,True,True,True
4487_0,-23.66649598253798,3.748999731396469,True,True,True
4489_0,-23.66649598253798,3.748999731396469,True,True,True
4491_0,-23.66649598253798,3.748999731396469,True,True,True
4493_0,-23.66649598253798,3.748999731396469,True,True,True
4495_0,-23.66649598253798,3.748999731396469,True,True,True
4497_0,-23.66649598253798,3.748999731396469,True,True,True
4498_0,-23.66649598253798,3.748999731396469,True,True,True
4499_0,-32.89715465853749,3.6766106343144767,True,True,True
4500_0,-26.17027763496759,3.7463383074112966,True,True,True
4501_0,-26.17027763496759,3.746338307411297,True,True,True
4503_0,-32.89415115242542,3.6766106343144767,True,True,True
4504_0,-26.167274128855468,3.746338307411297,True,True,True
4506_0,-32.89415115242542,3.6766106343144767,True,True,True
4507_0,-26.167274128855468,3.746338307411297,True,True,True
