Index,dG_prime_kJ_mol,sigma_kJ_mol,estimable,spontaneous_point,spontaneous_95
536_0,-10.727751637775896,1.7581471621982618,True,True,True
536_1,-10.727751637775896,1.7581471621982618,True,True,True
537_0,351.7774367841417,100000.00009559964,False,False,False
537_1,351.7774367841417,100000.00009559964,False,False,False
538_0,351.7774449020744,100000.00009559964,False,False,False
538_1,351.7774449020744,100000.00009559964,False,False,False
540_0,46.539613277195144,7.9294344154539225,True,False,False
540_1,46.539613277195144,7.9294344154539225,True,False,False
542_0,-7.704156807728964,1.0089001392175116,True,True,True
544_0,-2.8850024546196664,2.630350120851888,True,True,False
546_0,-7.70415680772885,1.0089001392175116,True,True,True
548_0,-1.418998147894058,2.110730699325506,True,True,False
550_0,-6.061543226611661,1.8092514714994914,True,True,True
552_0,-7.873275978769584,1.6592820463578148,True,True,True
554_0,-7.704139513935388,1.0089001392175116,True,True,True
556_0,9.405362352909464,1.8417947080684132,True,False,False
558_0,376.72974603229125,100000.00011589513,False,False,False
560_0,376.5531712634746,100000.00009089508,False,False,False
562_0,371.91059167918195,100000.00009190453,False,False,False
564_0,371.9105916791821,100000.00009190453,False,False,False
566_0,15.690453986144519,2.36106091999703,True,False,False
568_0,11.047911140882263,2.323405974533999,True,False,False
570_0,376.5531367578998,100000.00009089508,False,False,False
572_0,371.91059167918195,100000.00009190453,False,False,False
574_0,371.91059167918206,100000.00009190453,False,False,False
576_0,371.91059167918206,100000.00009190453,False,False,False
578_0,371.91059167918195,100000.00009190453,False,False,False
580_0,376.5531367578998,100000.00009089508,False,False,False
582_0,429.17799109972793,100000.00009667275,False,False,False
584_0,433.82053617844565,100000.00009009843,False,False,False
586_0,9.236161418390338,2.214489962073886,True,False,False
588_0,-26.954278971019903,1.5999741265311844,True,True,True
590_0,-10.72778614335084,1.7581471621982618,True,True,True
591_0,9.844753411601374,2.255297363007269,True,False,False
592_0,-6.381731298135151,2.319327233518381,True,True,True
593_0,-9.405363266415264,1.8417947080684132,True,True,True
594_0,-371.9105916791822,100000.00009190453,False,False,False
595_0,-41.014262475200894,1.24685410860712,True,True,True
596_0,-39.01282031369203,1.2616238877207053,True,True,True
597_0,-45.40460853123403,1.4156030322241335,True,True,True
599_0,-41.014268335115275,1.24685410860712,True,True,True
600_0,-41.014262475200894,1.24685410860712,True,True,True
