Generation	Smiles	Inchi	Energy	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms 	VDW Volume	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	Heteroatoms/Carbons	H/C	O/C	ESOL
G6	C(CO)(C(C(CO)O)C(C)O)=O	AMJSDVAUDJLNQW	49.3224	-1.9369	-0.064	5	4	97.99	-0.11148	5	174.54	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.658978592481711
G6	C(C(C(C)O)O)(CC(CO)O)=O	HXYZOQGPAOEYNC	447.219	-1.7959	-0.282	5	4	97.99	-3.488	5	178.21	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5532900542731335
G6	C(CC(C)(C(C(CO)O)O)O)=O	FWQKLDSGVDCOIA	78.9702	-1.9557	-0.177	5	4	97.99	0.057793	5	180.26	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5532900542731333
G6	C(C(C(CO)O)O)(CC(C)O)=O	XAZRVLSMZRFUPN	446.294	-1.7959	-0.282	5	4	97.99	-2.4872	5	180.89	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5532900542731328
G6	C(CC(C(C(C=C)O)O)O)=O	FGGIOVSWJGBGNF	52.1573	-1.1407	-0.784	4	3	77.76	-6.6783	4	162.73	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	0.07643000037319539
G6	C(CC(CC(C(CO)O)O)O)=O	QWGYIOASIIBJED	431.283	-1.8819	-0.338	5	4	97.99	-2.3155	5	178.92	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5567415998390911
G6	C(CC(CC(CO)O)O)=O	HNPRLDIJKHZNSL	26.9901	-1.3145	-0.467	4	3	77.76	-6.9986	4	150.8	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.27787473555218634
G6	C(CC(C(C(C)O)O)O)=O	JWFRNGYBHLBCMB	28.3215	-1.4096	-0.575	4	3	77.76	-2.7215	4	152.92	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.27560986830997414
G6	C(CC(CC(C(C)O)O)O)=O	LBXFOPFPTCTVCZ	27.386	-0.9552	-0.845	4	3	77.76	-2.7056	4	168.61	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10303855665528192
G6	C(CC(CC(C(O)=O)O)O)=O	SLLURUDMWUFLKC	11.9257	-1.6641	-0.449	5	3	94.83	-2.6143	5	151.32	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.1169362789581431
G6	C(CC(CC(C)(CO)O)O)=O	VPOSKCJOFUMFNN	40.1659	-0.9339	-0.576	4	3	77.76	-7.4814	4	171.11	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10422523497902722
G6	C(CC(CO)(CC(C)O)O)=O	XQOCTNYVINUMNW	36.4612	-0.9339	-0.576	4	3	77.76	-8.8088	4	171.17	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.104225234979027
G6	C(CO)(C(C(C)O)C(C)O)=O	ZVLSGHRAKRCHAQ	360.326	-1.0102	-0.571	4	3	77.76	-0.1112	4	171.23	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.000801564012661321
G6	C(C(C(C)O)O)(CC(C)O)=O	GTILLUAFLQFQAG	1390.34	-0.8692	-0.789	4	3	77.76	-1.6733	4		162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10649010222123947
G6	C(CC(C)(C(C(C)O)O)O)=O	JYAQWANEOPJVEY	390.223	-1.029	-0.684	4	3	77.76	-0.72326	4	170.91	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.1064901022212397
G6	C(CC(CCO)(CC=O)O)(O)=O	OSKZTXRIUYZQAN	-12.2881	-1.1884	-0.45	5	3	94.83	-3.0111	5	171.65	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.2628988243308575
G6	C(CC(CO)(CC=O)O)(O)=O	VIWDAXXSVNVDGE	-6.08982	-1.6428	-0.18	5	3	94.83	-4.3438	5	153.44	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.11574960063439735
G6	C(CC(C(C(C)O)O)=O)(O)=O	SPVZVIOOQQECQA	20.0593	-1.5781	-0.393	5	3	94.83	-4.5741	5	151.92	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.11348473339218532
G6	C(CC(C)(C(C(O)=O)O)O)=O	GNECLWBGNFHSKH	39.5932	-1.7379	-0.288	5	3	94.83	1.6551	5	152.6	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.1134847333921851
G6	C(C(C(CC(C)O)=O)O)(O)=O	WWTYXVHBYZIAAX	28.2098	-1.5781	-0.393	5	3	94.83	-2.9156	5	152.55	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.1134847333921851
G6	C(C(C(CC=O)O)CCO)(O)=O	RXMIUVYNNHRUMC	-23.4131	-1.3507	-0.501	5	3	94.83	-4.6141	5	173.28	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.15602360779853425
G6	C(CO)(C(CCO)(CC=O)O)=O	FMAAJJCGLIXHPM	56.5751	-1.8918	-0.12	5	3	94.83	-1.9471	5	172.76	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41447199634208626
G6	C(C(CO)(CC=O)O)(CCO)=O	YFZDDJHWXBBDKZ	39.0949	-1.8918	-0.12	5	3	94.83	-5.8798	5	175.71	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41447199634208604
G6	C(C(C(C(C)O)O)=O)(CCO)=O	YSIRXEOGVBFSQB	71.1208	-1.8271	-0.333	5	3	94.83	-7.1831	5	171.35	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G6	C(CC(C)(C(CO)CO)O)=O	GBSQAEQKXQJHKO	20.6971	-1.0749	-0.358	4	3	77.76	-2.2041	4	168.79	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	0.001463303229551148
G6	C(CC(C)O)(C(CO)CO)=O	ZDTMWMQVICGPHP	4.12644	-0.9151	-0.463	4	3	77.76	-4.1886	4	168.1	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	0.00146330322955137
G6	C(CC(CCO)(CCO)O)=O	SMVDQODGFYRCNG	31.3435	-0.8388	-0.468	4	3	77.76	-4.2984	4	171.19	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10196036773681431
G6	C(CCO)(C(CO)C(C)O)=O	UMLPTFNBIKBQTK	6.0074	-0.9151	-0.463	4	3	77.76	-2.2652	4	171.2	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	0.00146330322955137
G6	C(CC(CO)(CCO)O)=O	JCOSEBVXWDUOFU	31.1791	-1.2932	-0.198	4	3	77.76	-7.4966	4	152.48	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.27668805722844103
G6	C(CO)(C(CO)C(C)O)=O	UCBNXCDBZHMDGF	20.968	-1.3695	-0.193	4	3	77.76	0.03168	4	151.92	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.38011172819480676
G6	C(C(C(C)O)O)(CCO)=O	DKJDDXJJYXHLFR	50.0253	-1.2285	-0.411	4	3	77.76	-1.7047	4	150.16	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.2744231899862284
G6	C(CC(C)(C(CO)O)O)=O	BUQSEVBRGIGBOC	48.806	-1.3883	-0.306	4	3	77.76	0.010489	4	153.52	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.2744231899862284
G6	C(C(CO)O)(CC(C)O)=O	GFFKZVUFWOOERJ	38.5419	-1.2285	-0.411	4	3	77.76	-2.4341	4	151.5	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.2744231899862284
G6	C(C(C(CO)C)(CC=O)O)(O)=O	OECWVSQMHRQNIX	708.048	-1.4245	-0.34	5	3	94.83	-3.003	5	165.79	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.15947515336449222
G6	C(CC(CCO)(C(C)O)O)=O	RMYLKWMCCWPBIV	39.5778	-0.9339	-0.576	4	3	77.76	-4.3717	4	170.92	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.104225234979027
G6	C(C(C)O)(C(CO)C(C)O)=O	JLATZERODGKAME	357.184	-1.0102	-0.571	4	3	77.76	-0.59939	4	170.06	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.000801564012661321
G6	C(CC(CC)(C(CO)O)O)=O	JHIYALKDUZQUEA	46.8996	-0.9339	-0.576	4	3	77.76	-1.2189	4	170.55	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10422523497902722
G6	C(C(CO)O)(C(C)C(C)O)=O	DCBCNAWWHCQVNM	391.183	-1.0102	-0.571	4	3	77.76	-0.001167	4	170.18	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.000801564012661321
G6	C(CC(CO)(C(C)CO)O)=O	BJFGTIQRATVIQF	990.362	-1.0749	-0.358	4	3	77.76	-6.6415	4	164.12	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	0.001463303229551148
G6	C(C(C(C)O)O)(C(CO)C)=O	VHLXRLKWMJVKKR	390.742	-1.0102	-0.571	4	3	77.76	-2.6991	4	169.32	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.000801564012660877
G6	C(CC(C(CO)CCO)O)=O	SMKFEMKMZMINQP	16.055	-1.0011	-0.519	4	3	77.76	-7.1712	4	171.83	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	0.004914848795509144
G6	C(CC(C(CO)C(CO)O)O)=O	FKKJPZAQLNHBHE	34.8745	-2.0229	-0.12	5	4	97.99	-2.3893	5	178.67	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.662430138047669
G6	C(CC(C(C(CCO)O)O)O)=O	DVXOFULTKRFXQH	44.9658	-1.8819	-0.338	5	4	97.99	-4.1633	5	177.55	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5567415998390913
G6	C(CC(CO)(CC(C=O)O)O)=O	RJZUVQIHALYHDY	53.4872	-2.0729	-0.284	5	3	94.83	-6.5149	5	172.69	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41565867466583156
G6	C(CO)(C(C(C)O)C(C=O)O)=O	AOWGVLKQEATEAM	45.0895	-2.1492	-0.279	5	3	94.83	-2.3145	5	169.46	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.519082345632197
G6	C(CC(C=O)O)(C(C(C)O)O)=O	VQYVRVGVXZZBBM	432.506	-2.0082	-0.497	5	3	94.83	-2.3026	5	172.15	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41339380742361886
G6	C(C(C(CC=O)O)(CC)O)(O)=O	RQJOBAUAWVLQQX	60.7516	-1.2835	-0.558	5	3	94.83	0.51395	5	171.8	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.26516369157307007
G6	C(CC(C(C(CCO)O)=O)O)=O	BCYVJXDQEMKHGG	38.9719	-1.9131	-0.389	5	3	94.83	-3.117	5	172.31	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41565867466583156
G6	C(CC(C(CCO)O)O)=O	SIFPJKCYEYFXCL	25.4559	-1.3145	-0.467	4	3	77.76	-4.1942	4	153.53	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.2778747355521861
G6	C(CC(C(CO)(CO)O)O)=O	HQMRFNOKWQUHQC	68.4619	-2.315	0.201	5	4	97.99	-3.4615	5	160.09	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.9342033464806007
G6	C(C(C(C)O)(CC=O)O)(O)=O	OTBADMZLEPDSEJ	28.2996	-1.7379	-0.288	5	3	94.83	-1.9721	5	155.08	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.1134847333921851
G6	C(CC(CO)(C(C)O)O)=O	XFKFMPQXTMCJLY	50.9853	-1.3883	-0.306	4	3	77.76	-5.7274	4	151.73	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.2744231899862284
G6	C(C(C(C)O)O)(C(C)O)=O	FDTIIDYFOGWXFM	418.841	-1.3236	-0.519	4	3	77.76	-0.093851	4	148.61	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.27215832274401613
G6	C(CC(C(C)O)(C(C)O)O)=O	KSAOJDRGVOEPJE	380.396	-1.029	-0.684	4	3	77.76	-2.4753	4	171.26	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10649010222123936
G6	C(CC(C(C(CO)(C)O)=O)O)=O	VDWUOEBDTTWBQR	67.9618	-1.9869	-0.228	5	3	94.83	-3.5034	5	173.98	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G6	C(CC1(C(C)(O)OCC1O)O)=O	UNIOHHMEKVWUDI	388.459	-1.631	-0.341	5	3	86.99	-1.7077	5	168.38	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.285113012303542
G6	C(C(CO)C(CO)(CC=O)O)=O	PXNCXCQIRQWEET	949.008	-2.2139	-0.066	5	3	94.83	-5.3235	5	168.25	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5213472128744098
G6	C(C(C(C(C(C)O)O)=O)CO)=O	AUDIXPADAKPIIJ	28.0814	-2.1492	-0.279	5	3	94.83	-2.345	5	171.82	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5190823456321972
G6	C(CC(C(CO)O)(C(C)O)O)=O	AEXATNKKKGMZME	79.0884	-1.9557	-0.177	5	4	97.99	-2.3733	5	178.51	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5532900542731333
G6	C(CC(C(C)(CC=O)O)O)(O)=O	WHQLMJWUFNKCAO	5.5788	-1.2835	-0.558	5	3	94.83	1.3443	5	172.96	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.26516369157306985
G6	C(CC(C(CC(C)O)=O)O)(O)=O	IPIHQPBODOSMCO	-10.2441	-1.1237	-0.663	5	3	94.83	-1.477	5	169.9	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.2651636915730702
G6	C(CC(CCO)(C(CO)O)O)=O	IRSUAVHMJVCNNW	55.4972	-1.8606	-0.069	5	4	97.99	-3.9648	5	179.7	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5555549215153458
G6	C(CC1(COC(C1O)O)O)=O	UOAVHWJOXPHMBZ	49.8947	-1.8953	-0.094	5	3	86.99	-1.3649	5	148.05	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6672129828347552
G6	C1(C(C(C)O)OC(C1O)O)=O	KRBBRKXYMZCAHZ	400.863	-1.6077	-0.307	5	3	86.99	-0.17644	5	150.02	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6649481155925424
G6	C(CC1(C(C)OC(C1O)O)O)=O	ICTZCMSZTRKLFB	56.427	-1.5706	-0.472	5	3	86.99	-0.40631	5	167.46	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.28629969062728733
G6	C(CC1(CC(O)OCC1O)O)=O	WQYROXSCDCGMNG	26.5564	-1.5533	-0.364	5	3	86.99	-3.2192	5	166.88	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.285113012303542
G6	C(CC(C(C(CO)CO)O)O)=O	UMTZEIMGMXZGLD	33.4932	-2.0229	-0.12	5	4	97.99	-3.9362	5	178.68	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.662430138047669
G6	C(CC(C(CO)(C(C)O)O)O)=O	KJTFNELEAPNECE	78.001	-1.9557	-0.177	5	4	97.99	-2.2507	5	178.71	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.553290054273133
G6	C(CC(C=CCO)(CO)O)=O	MVTHSDBRXUHPOL	19.4318	-1.091	-0.24	4	3	77.76	-5.4139	4	166.5	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	0.07405664372570434
G6	C(CO)=CC(C(C(C)O)O)=O	AHXKHFBJONUWQJ	44.7322	-1.0263	-0.453	4	3	77.76	0.69627	4	163.06	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	0.07179177648349208
G6	C(CC(C(CO)=CCO)O)=O	YMCDPNFCPDOJRW	-13.7904	-0.8652	-0.255	4	3	77.76	-1.7613	4	163.19	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	0.07405664372570434
G6	C(CC(C=C(CO)CO)O)=O	GOIONYRDNPUCEP	-19.4817	-0.8652	-0.255	4	3	77.76	-3.6103	4	162.08	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	0.07405664372570411
G6	C(CC(CO)(C(C=C)O)O)=O	ANTDENUXHYUAMU	52.0529	-1.1194	-0.515	4	3	77.76	-9.5751	4	164.5	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	0.07524332204944964
G6	C(C(C(C)O)O)(C(C=C)O)=O	KDIITBPXRGOLDM	75.2936	-1.0547	-0.728	4	3	77.76	-4.5124	4	162.77	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	0.07297845480723739
G6	C(CC(C=CC(O)=O)(CO)O)=O	VZTONDBULBNCQG	429.873	-1.4406	-0.222	5	3	94.83	-4.1228	5	158.99	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	-0.08688181286833871
G6	C(C=CC(C(C(C)O)O)=O)(O)=O	PIJABDIIVFUOHM	18.2983	-1.3759	-0.435	5	3	94.83	2.096	5	163.32	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	-0.08914668011055141
G6	C(CC(C(CO)=CC(O)=O)O)=O	MQBOENBWIHZCLW	-34.0736	-1.2148	-0.237	5	3	94.83	-1.1843	5	163.2	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	-0.08688181286833871
G6	C(CC(C=C(C(O)=O)CO)O)=O	OIYGWLMDMYKXOF	-35.1415	-1.2148	-0.237	5	3	94.83	-1.1273	5	161.76	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	-0.08688181286833893
G6	C(C(CC=O)(C(C=C)O)O)(O)=O	GFJUDQFNFDMVMP	30.3713	-1.469	-0.497	5	3	94.83	-5.962	5	168.3	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	-0.0856951345445934
G6	C(CC(C(CO)(CO)CO)O)=O	BFYKVSOQFLRRCH	33.1206	-1.8164	0.081	5	4	97.99	-5.5212	5	180.51	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.6612434597239237
G6	C(CC(C(C)(C(CO)O)O)O)=O	CGSYYTFGPZOFLC	65.9472	-1.9557	-0.177	5	4	97.99	-0.072078	5	178.69	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.553290054273133
G6	C(CC(C(C)(C(C)O)O)O)=O	ZAYCIKMRBSPWDO	395.894	-1.029	-0.684	4	3	77.76	-0.098244	4	171.37	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10649010222123992
G6	C(CC(C(C)(CO)O)O)=O	JBYBIVQDDZZNKP	41.0627	-1.3883	-0.306	4	3	77.76	-3.6434	4	151.82	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.2744231899862284
G6	C(CC(C)(C(C)(CO)O)O)=O	JOTHUAJFYUHMRN	394.639	-1.0077	-0.415	4	3	77.76	-2.9837	4	170.22	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10767678054498522
G6	C(CC(C)O)(C(CO)(C)O)=O	AWEAVIXNTGFXOF	386.315	-0.8479	-0.52	4	3	77.76	-4.8561	4	169.85	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10767678054498478
G6	C(CC(C(CO)(CC)O)O)=O	LPWKBBGGBCWPJI	54.7386	-0.9339	-0.576	4	3	77.76	-1.2332	4	169.78	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.104225234979027
G6	C(CCC(CO)(CC=O)O)(O)=O	FTOBQENGDQRBCL	7.07332	-1.1884	-0.45	5	3	94.83	-6.8766	5	172.08	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.2628988243308575
G6	C(CCC(O)=O)(C(C(C)O)O)=O	SECDYHCCCVRDBM	3.65989	-1.1237	-0.663	5	3	94.83	-1.006	5	171.46	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.26516369157306985
G6	C(CO)(C(C(C)O)CC(O)=O)=O	NGNIDPLFVJGTNE	-8.78678	-1.2647	-0.445	5	3	94.83	0.50456	5	173.82	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.159475153364492
G6	C(CC(CO)(CC(CO)=O)O)=O	RUNLLBDJYYNYBM	52.7772	-1.8918	-0.12	5	3	94.83	-4.1522	5	173.2	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41447199634208604
G6	C(C(C(C)O)O)(CC(CO)=O)=O	BREKIIHZOSTXLT	51.1602	-1.8271	-0.333	5	3	94.83	-7.5739	5	173.48	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G6	C(CO)(C(C(CO)=O)C(C)O)=O	WNMBYZROQLALDX	31.1205	-1.9681	-0.115	5	3	94.83	0.17879	5	171.59	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5178956673084517
G6	C(C(CO)(C(C)(CC=O)O)O)=O	NOKSGELYQQILHW	90.1141	-2.1467	-0.123	5	3	94.83	-0.17277	5	172.92	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4122071290998731
G6	C(CC(C(C(C)=O)(CO)O)O)=O	FKJHJSVDLYGKBA	74.8398	-1.9869	-0.228	5	3	94.83	-0.57849	5	172.87	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4122071290998731
G6	C(C(C(CC(C)O)=O)(CO)O)=O	MCFBWNRZQFNMCW	59.6424	-1.9869	-0.228	5	3	94.83	-4.3705	5	173.1	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G6	C(CC1(C(C=CC1O)O)O)=O	UBMMBFSRPLMOIG	41.2141	-1.5083	-0.542	4	3	77.76	-1.7006	4	151.14	158.0579088	C7H10O4	7	10	4	0.5714285714285714	1.4285714285714286	0.5714285714285714	0.2618607476552982
G6	C(C(C=CC(CC=O)O)O)(O)=O	ASVGTSMXPXBDNN	21.9197	-1.4619	-0.491	5	3	94.83	-1.5737	5	164.59	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	-0.0856951345445934
G6	C(C(C(CO)=C)(CC=O)O)(O)=O	JHMACGWAXVLGSZ	650.329	-1.2219	-0.243	5	3	94.83	-4.4936	5	160.09	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	-0.08688181286833871
G6	C(CC(C(C=C)(CO)O)O)=O	QKRSTINRJMUXFC	62.067	-1.1194	-0.515	4	3	77.76	-6.3765	4	165.36	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	0.07524332204945008
G6	C(CC(C(C(C(O)=O)=C)O)O)=O	IJURSZFZIHWZHV	9.06522	-1.2432	-0.512	5	3	94.83	-6.1483	5	164.45	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	-0.08569513454459363
G6	C(C(C=C)(C(CC=O)O)O)(O)=O	GZLAGFXMSMQWLL	81.7831	-1.469	-0.497	5	3	94.83	-4.8973	5	166.37	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	-0.0856951345445934
G6	C(CCC(C(CC=O)O)O)(O)=O	SCSSCJIZKSXQBZ	-1.24456	-1.2097	-0.719	5	3	94.83	-4.9812	5	173.03	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.26171214600711185
G6	C(CC(CCC(C(O)=O)O)O)=O	YVTMVRFREDEYES	403.807	-1.2097	-0.719	5	3	94.83	-5.0744	5	171.77	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.2617121460071124
G6	C(CC(C1COC(C1O)O)O)=O	UHTBQTGWLCHFMM	25.1528	-1.6393	-0.415	5	3	86.99	-2.0515	5	167.35	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3954397744018235
G6	C(CC(C1C(CC(O)O1)O)O)=O	ONXVYICCRPKWEP	21.6623	-1.5839	-0.633	5	3	86.99	-3.0479	5	167.06	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2897512361932451
G6	C(CC1(C(CO)OC(C1)O)O)=O	AMIXWYDCEVJRCW	29.582	-1.6452	-0.364	5	3	86.99	-3.0904	5	168.97	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2885645578694996
G6	C(CC1(COC(C)(C1O)O)O)=O	HHJAQRKTDFDRGD	396.76	-1.631	-0.341	5	3	86.99	0.2473	5	167.85	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2851130123035418
